kk_id,kk_name,year,f_comm,teainc,lteainc,f_prot1885,provinzkey,f_prot,f_rw,f_young,f_over60,f_fem,f_ortsgeb,f_urban,sample_bal,daylab_urb,ldaylab_urb
21054,Liebenwerda,1891,0.5008868,1211.924,7.099965,0.9918643,6,,,,,,,,1,1.2,0.1823216
21054,Liebenwerda,1896,0.4829558,1335.79,7.197278,0.9918643,6,,,,,,,,1,,
21054,Liebenwerda,1901,0.4668694,1518.458,7.32545,0.9918643,6,,,,,,,,1,1.6,0.4700036
21054,Liebenwerda,1906,0.4427889,1602.278,7.379182,0.9918643,6,,,,,,,,1,,
21054,Liebenwerda,1911,0.3756728,1716.49,7.448037,0.9918643,6,,,,,,,,1,,
21058,Magdeburg,1886,0.0691278,1582.115,7.366518,0.9237275,6,0.9159018,0.9803857,0.1951113,0.0476211,0.4611515,0.4371098,1,1,,
21058,Magdeburg,1891,0.0900768,1755.708,7.470627,0.9237275,6,,,,,,,,1,2,0.6931472
21058,Magdeburg,1896,0.0924857,2082.173,7.641167,0.9237275,6,,,,,,,,1,,
21058,Magdeburg,1901,0.0899946,2117.681,7.658077,0.9237275,6,,,,,,,,1,2.5,0.9162908
21058,Magdeburg,1906,0.0874641,2314.548,7.74697,0.9237275,6,,,,,,,,1,,
21058,Magdeburg,1911,0.082263,2490.937,7.820414,0.9237275,6,,,,,,,,1,,
21065,Mansfeld,1886,0.2723438,1328.032,7.191454,0.9424629,6,0.9852551,0.9679835,0.2619645,0.06967,0.5042753,0.6083392,0.2886452,1,,
21065,Mansfeld,1891,0.262017,1345.459,7.20449,0.9424629,6,,,,,,,,1,1.95,0.6678294
21065,Mansfeld,1896,0.2836887,1470.431,7.293311,0.9424629,6,,,,,,,,1,,
21065,Mansfeld,1901,0.2827172,1794.212,7.492321,0.9424629,6,,,,,,,,1,2.05,0.7178398
21065,Mansfeld,1906,0.2589667,1910.011,7.554864,0.9424629,6,,,,,,,,1,,
21065,Mansfeld,1911,0.2166746,1881.005,7.539561,0.9424629,6,,,,,,,,1,,
21068,Merseburg,1886,0.3991193,1368.801,7.221691,0.9826371,6,0.9913805,0.9732559,0.2504828,0.0812046,0.5163519,0.5434663,0.3757713,1,,
21068,Merseburg,1891,0.3925228,1422.533,7.260194,0.9826371,6,,,,,,,,1,1.56,0.4446858
21068,Merseburg,1896,0.3631024,1522.274,7.32796,0.9826371,6,,,,,,,,1,,
21068,Merseburg,1901,0.3267913,1726.009,7.453568,0.9826371,6,,,,,,,,1,1.84,0.6097656
21068,Merseburg,1906,0.2944585,1811.457,7.501887,0.9826371,6,,,,,,,,1,,
21068,Merseburg,1911,0.2711289,1908.158,7.553894,0.9826371,6,,,,,,,,1,,
21070,Muehlhausen,1886,0.372761,1168.004,7.063052,0.7278279,6,0.7144155,0.9402893,0.257267,0.0807108,0.5172591,0.7894352,0.4221959,1,,
21070,Muehlhausen,1891,0.3651231,1257.405,7.136805,0.7278279,6,,,,,,,,1,1.65,0.5007753
21070,Muehlhausen,1896,0.3550132,1476.115,7.297169,0.7278279,6,,,,,,,,1,,
21070,Muehlhausen,1901,0.3419727,1752.485,7.46879,0.7278279,6,,,,,,,,1,1.85,0.6151857
21070,Muehlhausen,1906,0.3141204,1911.751,7.555775,0.7278279,6,,,,,,,,1,,
21070,Muehlhausen,1911,0.2922473,1947.479,7.574291,0.7278279,6,,,,,,,,1,,
21071,Naumburg,1886,0.4144413,1311.22,7.178713,0.9813499,6,0.9899656,0.9800521,0.2136438,0.0936247,0.5193201,0.5761944,0.6322824,1,,
21071,Naumburg,1891,0.372252,1340.024,7.200443,0.9813499,6,,,,,,,,1,1.9,0.6418539
21071,Naumburg,1896,0.3585539,1617.288,7.388506,0.9813499,6,,,,,,,,1,,
21071,Naumburg,1901,0.3347089,1982.379,7.592053,0.9813499,6,,,,,,,,1,2.05,0.7178398
21071,Naumburg,1906,0.3252966,2064.649,7.632715,0.9813499,6,,,,,,,,1,,
21071,Naumburg,1911,0.300232,2004.871,7.603335,0.9813499,6,,,,,,,,1,,
21073,Neuhaldensleben,1886,0.5018727,1513.076,7.3219,0.9422028,6,0.9593465,0.9643411,0.2419613,0.0753017,0.5054591,0.6286594,0.1066229,1,,
21073,Neuhaldensleben,1891,0.4542838,1413.849,7.254071,0.9422028,6,,,,,,,,1,1.9,0.6418539
21073,Neuhaldensleben,1896,0.4358821,1573.143,7.360831,0.9422028,6,,,,,,,,1,,
21073,Neuhaldensleben,1901,0.4129457,1736.457,7.459602,0.9422028,6,,,,,,,,1,2,0.6931472
21073,Neuhaldensleben,1906,0.3893866,1774.4,7.481218,0.9422028,6,,,,,,,,1,,
21073,Neuhaldensleben,1911,0.395015,1883.716,7.541001,0.9422028,6,,,,,,,,1,,
21074,Nordhausen,1886,0.135223,1238.679,7.121801,0.9559249,6,0.9545563,0.9583609,0.2424883,0.0679917,0.5121316,0.6795265,0.5046318,1,,
21074,Nordhausen,1891,0.1707996,1311.905,7.179235,0.9559249,6,,,,,,,,1,1.465,0.3818553
21074,Nordhausen,1896,0.1634489,1505.109,7.316621,0.9559249,6,,,,,,,,1,,
21074,Nordhausen,1901,0.1881081,1772.208,7.479981,0.9559249,6,,,,,,,,1,1.65,0.5007753
21074,Nordhausen,1906,0.1769254,1903.083,7.55123,0.9559249,6,,,,,,,,1,,
21074,Nordhausen,1911,0.1581718,1813.735,7.503144,0.9559249,6,,,,,,,,1,,
21076,Oschersleben,1886,0.2561198,1490.44,7.306827,0.8776398,6,0.9080183,0.9767578,0.2401088,0.0701046,0.5064698,0.629178,0.4073164,1,,
21076,Oschersleben,1891,0.2544691,1465.372,7.289865,0.8776398,6,,,,,,,,1,1.75,0.5596158
21076,Oschersleben,1896,0.2291524,1570.552,7.359182,0.8776398,6,,,,,,,,1,,
21076,Oschersleben,1901,0.2211293,1838.08,7.516477,0.8776398,6,,,,,,,,1,2,0.6931472
21076,Oschersleben,1906,0.2307405,1944.503,7.572762,0.8776398,6,,,,,,,,1,,
21076,Oschersleben,1911,0.2354227,1907.164,7.553373,0.8776398,6,,,,,,,,1,,
21077,Osterburg,1886,0.7146558,1286.362,7.159574,0.987223,6,0.9916219,0.9305749,0.2212098,0.0915156,0.5031335,0.4817325,0.2531002,1,,
21077,Osterburg,1891,0.7034898,1252.422,7.132834,0.987223,6,,,,,,,,1,1.58,0.4574249
21077,Osterburg,1896,0.712078,1400.197,7.244368,0.987223,6,,,,,,,,1,,
21077,Osterburg,1901,0.6941056,1569.638,7.3586,0.987223,6,,,,,,,,1,1.58,0.4574249
21077,Osterburg,1906,0.6696455,1558.172,7.351269,0.987223,6,,,,,,,,1,,
21077,Osterburg,1911,0.6398138,1848.444,7.522099,0.987223,6,,,,,,,,1,,
21082,Querfurt,1886,0.4287806,1300.801,7.170736,0.9880326,6,0.9964485,0.9736046,0.2497583,0.0842809,0.5118632,0.6006136,0.249814,1,,
21082,Querfurt,1891,0.4212361,1362.8,7.217297,0.9880326,6,,,,,,,,1,1.5,0.4054651
21082,Querfurt,1896,0.4058746,1461.994,7.287556,0.9880326,6,,,,,,,,1,,
21082,Querfurt,1901,0.3888226,1801.448,7.496346,0.9880326,6,,,,,,,,1,1.85,0.6151857
21082,Querfurt,1906,0.3865752,1850.859,7.523405,0.9880326,6,,,,,,,,1,,
21082,Querfurt,1911,0.3745378,1904.79,7.552127,0.9880326,6,,,,,,,,1,,
21084,Salzwedel,1886,0.6253083,1497.092,7.31128,0.9726698,6,0.9814211,0.9597386,0.2357966,0.07439,0.4996081,0.5719178,0.3730677,1,,
21084,Salzwedel,1891,0.6372272,1518.904,7.325744,0.9726698,6,,,,,,,,1,1.765,0.5681507
21084,Salzwedel,1896,0.650701,1567.895,7.35749,0.9726698,6,,,,,,,,1,,
21084,Salzwedel,1901,0.6124042,1776.313,7.482296,0.9726698,6,,,,,,,,1,1.99,0.6881347
21084,Salzwedel,1906,0.6186739,1853.934,7.525065,0.9726698,6,,,,,,,,1,,
21084,Salzwedel,1911,0.6031477,1886.108,7.542271,0.9726698,6,,,,,,,,1,,
21085,Sandau,1886,0.8223408,1428.838,7.264616,0.9848338,6,0.9887663,0.9589174,0.2386829,0.0744395,0.5056427,0.6137006,0.2752969,1,,
21085,Sandau,1891,0.8362672,1455.885,7.283369,0.9848338,6,,,,,,,,1,1.69,0.5247285
21085,Sandau,1896,0.8094737,1484.099,7.302563,0.9848338,6,,,,,,,,1,,
21085,Sandau,1901,0.7751052,1661.062,7.415213,0.9848338,6,,,,,,,,1,1.69,0.5247285
21085,Sandau,1906,0.7009289,1700.216,7.43851,0.9848338,6,,,,,,,,1,,
21085,Sandau,1911,0.6237589,1835.638,7.515148,0.9848338,6,,,,,,,,1,,
21086,Sangerhausen,1886,0.4095675,1448.106,7.278012,0.9886,6,0.991715,0.9621912,0.2532398,0.0751813,0.5093412,0.6992375,0.3128231,1,,
21086,Sangerhausen,1891,0.3893518,1399.231,7.243678,0.9886,6,,,,,,,,1,1.58,0.4574249
21086,Sangerhausen,1896,0.3946144,1562.781,7.354222,0.9886,6,,,,,,,,1,,
21086,Sangerhausen,1901,0.3751357,1902.772,7.551067,0.9886,6,,,,,,,,1,1.84,0.6097656
21086,Sangerhausen,1906,0.370471,1897.807,7.548454,0.9886,6,,,,,,,,1,,
21086,Sangerhausen,1911,0.32077,1865.661,7.531371,0.9886,6,,,,,,,,1,,
21088,Schleusingen,1886,0.4737113,1184.781,7.077313,0.9865854,6,0.9867798,0.9604011,0.2660803,0.0776463,0.509673,0.8168276,0.3350088,1,,
21088,Schleusingen,1891,0.4285617,1249.758,7.130705,0.9865854,6,,,,,,,,1,1.5,0.4054651
21088,Schleusingen,1896,0.388563,1359.179,7.214636,0.9865854,6,,,,,,,,1,,
21088,Schleusingen,1901,0.3806357,1578.664,7.364334,0.9865854,6,,,,,,,,1,1.8,0.5877866
21088,Schleusingen,1906,0.3567655,1638.969,7.401823,0.9865854,6,,,,,,,,1,,
21088,Schleusingen,1911,0.324302,1862.587,7.529722,0.9865854,6,,,,,,,,1,,
21094,Stendal,1886,0.5971441,1283.737,7.157531,0.9803972,6,0.9854188,0.9544533,0.2221176,0.0822861,0.4965595,0.5376613,0.3869343,1,,
21094,Stendal,1891,0.5533071,1290.265,7.162603,0.9803972,6,,,,,,,,1,1.75,0.5596158
21094,Stendal,1896,0.5276009,1464.521,7.289284,0.9803972,6,,,,,,,,1,,
21094,Stendal,1901,0.536155,1632.189,7.397677,0.9803972,6,,,,,,,,1,2.01,0.6981347
21094,Stendal,1906,0.5282143,1726.82,7.454037,0.9803972,6,,,,,,,,1,,
21094,Stendal,1911,0.4539919,1924.353,7.562345,0.9803972,6,,,,,,,,1,,
21102,Torgau,1886,0.5185363,1268.875,7.145886,0.9858778,6,0.9875057,0.9560574,0.2289238,0.0814844,0.4919213,0.546015,0.3481368,1,,
21102,Torgau,1891,0.4934967,1335.76,7.197256,0.9858778,6,,,,,,,,1,1.4,0.3364722
21102,Torgau,1896,0.4759882,1398.476,7.243138,0.9858778,6,,,,,,,,1,,
21102,Torgau,1901,0.4256431,1617.098,7.388388,0.9858778,6,,,,,,,,1,1.7,0.5306283
21102,Torgau,1906,0.3972152,1694.206,7.434969,0.9858778,6,,,,,,,,1,,
21102,Torgau,1911,0.3708556,1813.127,7.502808,0.9858778,6,,,,,,,,1,,
21103,Wanzleben,1886,0.3915551,1606.381,7.381739,0.8900492,6,0.8990534,0.9636553,0.2548976,0.0562844,0.5021867,0.5944165,0.1958274,1,,
21103,Wanzleben,1891,0.3505895,1560.745,7.352919,0.8900492,6,,,,,,,,1,1.58,0.4574249
21103,Wanzleben,1896,0.3640752,1618.138,7.389031,0.8900492,6,,,,,,,,1,,
21103,Wanzleben,1901,0.3714601,1924.924,7.562642,0.8900492,6,,,,,,,,1,2,0.6931472
21103,Wanzleben,1906,0.3312027,2094.44,7.647042,0.8900492,6,,,,,,,,1,,
21103,Wanzleben,1911,0.3150941,1973.811,7.587722,0.8900492,6,,,,,,,,1,,
21105,Weissenfels,1886,0.3922445,1358.721,7.214299,0.9839619,6,0.9918579,0.9692652,0.2574882,0.069652,0.4960324,0.5096715,0.3917515,1,,
21105,Weissenfels,1891,0.3385998,1303.173,7.172557,0.9839619,6,,,,,,,,1,1.8,0.5877866
21105,Weissenfels,1896,0.2881275,1440.305,7.27261,0.9839619,6,,,,,,,,1,,
21105,Weissenfels,1901,0.2950564,1690.777,7.432943,0.9839619,6,,,,,,,,1,1.9,0.6418539
21105,Weissenfels,1906,0.2764154,1779.912,7.484319,0.9839619,6,,,,,,,,1,,
21105,Weissenfels,1911,0.2415833,1839.157,7.517063,0.9839619,6,,,,,,,,1,,
21106,Weissensee,1886,0.4861135,1421.875,7.259732,0.9863579,6,0.9875457,0.9778364,0.2615408,0.076837,0.5112611,0.7264524,0.4719218,1,,
21106,Weissensee,1891,0.468558,1475.992,7.297085,0.9863579,6,,,,,,,,1,1.45,0.3715636
21106,Weissensee,1896,0.4733495,1580.257,7.365343,0.9863579,6,,,,,,,,1,,
21106,Weissensee,1901,0.4239265,1809.708,7.500921,0.9863579,6,,,,,,,,1,1.55,0.4382549
21106,Weissensee,1906,0.4129672,1861.528,7.529153,0.9863579,6,,,,,,,,1,,
21106,Weissensee,1911,0.3980742,1891.612,7.545185,0.9863579,6,,,,,,,,1,,
21108,Wittenberg,1886,0.584643,1264.276,7.142255,0.9908412,6,0.9929128,0.9542534,0.2429388,0.0812195,0.511303,0.6167888,0.3682835,1,,
21108,Wittenberg,1891,0.58786,1224.986,7.110684,0.9908412,6,,,,,,,,1,1.35,0.3001046
21108,Wittenberg,1896,0.5668826,1362.543,7.217108,0.9908412,6,,,,,,,,1,,
21108,Wittenberg,1901,0.534742,1600.249,7.377914,0.9908412,6,,,,,,,,1,1.65,0.5007753
21108,Wittenberg,1906,0.4663014,1641.666,7.403467,0.9908412,6,,,,,,,,1,,
21108,Wittenberg,1911,0.4144234,1833.508,7.513987,0.9908412,6,,,,,,,,1,,
21110,Wolmirstedt,1886,0.4401808,1459.896,7.286121,0.9782063,6,0.9741285,0.9661552,0.2432449,0.0701574,0.5101865,0.6735603,0.0767731,1,,
21110,Wolmirstedt,1891,0.4169907,1422.958,7.260493,0.9782063,6,,,,,,,,1,1.75,0.5596158
21110,Wolmirstedt,1896,0.4003654,1484.388,7.302758,0.9782063,6,,,,,,,,1,,
21110,Wolmirstedt,1901,0.3919662,1723.775,7.452272,0.9782063,6,,,,,,,,1,2,0.6931472
21110,Wolmirstedt,1906,0.3611189,1783.811,7.486507,0.9782063,6,,,,,,,,1,,
21110,Wolmirstedt,1911,0.3318866,1884.095,7.541203,0.9782063,6,,,,,,,,1,,
21112,Zeitz,1886,0.4188226,1375.829,7.226811,0.9849551,6,0.9939998,0.9605874,0.2531215,0.0774263,0.5055872,0.546519,0.3735364,1,,
21112,Zeitz,1891,0.4262215,1327.729,7.191225,0.9849551,6,,,,,,,,1,2.2,0.7884574
21112,Zeitz,1896,0.4147233,1517.556,7.324856,0.9849551,6,,,,,,,,1,,
21112,Zeitz,1901,0.3559229,1785.951,7.487706,0.9849551,6,,,,,,,,1,2.5,0.9162908
21112,Zeitz,1906,0.3048607,1830.817,7.512517,0.9849551,6,,,,,,,,1,,
21112,Zeitz,1911,0.2198923,1866.038,7.531573,0.9849551,6,,,,,,,,1,,
21115,Ziegenrueck,1886,0.6631093,1172.554,7.06694,0.9928407,6,0.996357,0.9564425,0.2459016,0.0798192,0.5133914,0.6809013,0.3001417,1,,
21115,Ziegenrueck,1891,0.6685774,1250.665,7.13143,0.9928407,6,,,,,,,,1,1.33,0.285179
21115,Ziegenrueck,1896,0.6493506,1282,7.156177,0.9928407,6,,,,,,,,1,,
21115,Ziegenrueck,1901,0.6297464,1431.378,7.266393,0.9928407,6,,,,,,,,1,1.47,0.3852624
21115,Ziegenrueck,1906,0.606118,1502.471,7.314866,0.9928407,6,,,,,,,,1,,
21115,Ziegenrueck,1911,0.5472792,1732.182,7.457137,0.9928407,6,,,,,,,,1,,
22001,Berlin,1886,0.1338592,2386.863,7.777735,0.8692795,2,0.8871918,0.979602,0.1928865,0.0458755,0.4948429,0.4360307,1,1,,
22001,Berlin,1891,0.1496735,2720.951,7.908737,0.8692795,2,,,,,,,,1,2.7,0.9932518
22001,Berlin,1896,0.1589746,3178.56,8.064183,0.8692795,2,,,,,,,,1,,
22001,Berlin,1901,0.1622255,3108.232,8.041809,0.8692795,2,,,,,,,,1,2.9,1.064711
22001,Berlin,1906,0.1504276,3215.2,8.075644,0.8692795,2,,,,,,,,1,,
22001,Berlin,1911,0.1440268,2889.139,7.968714,0.8692795,2,,,,,,,,1,,
41007,Eschwege,1886,0.7482136,1432.721,7.267331,0.9462242,10,0.9510148,0.9391268,0.2582716,0.0817203,0.528423,0.7938983,0.2631752,0,,
41007,Eschwege,1891,0.7511636,1466.737,7.290795,0.9462242,10,,,,,,,,0,1.5,0.4054651
41007,Eschwege,1896,0.721001,1481.677,7.30093,0.9462242,10,,,,,,,,0,,
41007,Eschwege,1901,0.7465528,1873.538,7.535584,0.9462242,10,,,,,,,,0,1.87,0.6259384
41007,Eschwege,1906,0.6872141,1927.109,7.563776,0.9462242,10,,,,,,,,0,,
41007,Eschwege,1911,,1878.798,7.538387,0.9462242,10,,,,,,,,0,,
41009,Frankenberg (luth.),1886,0.8921574,1262.923,7.141184,0.9647881,10,0.9655979,0.9204074,0.2612264,0.0921904,0.5321483,0.7838067,0.2559534,0,,
41009,Frankenberg (luth.),1891,0.9323007,1266.597,7.144089,0.9647881,10,,,,,,,,0,1.5,0.4054651
41009,Frankenberg (luth.),1896,0.9180123,1311.842,7.179188,0.9647881,10,,,,,,,,0,,
41009,Frankenberg (luth.),1901,0.9253325,1631.571,7.397299,0.9647881,10,,,,,,,,0,1.6,0.4700036
41009,Frankenberg (luth.),1906,0.9456189,1606.293,7.381684,0.9647881,10,,,,,,,,0,,
41009,Frankenberg (luth.),1911,,1668.963,7.419958,0.9647881,10,,,,,,,,0,,
41013,Fulda,1886,0.7587919,1260.982,7.139646,0.2062037,10,0.2484019,0.9492201,0.2444389,0.0838215,0.5269054,0.7472025,0.1330034,0,,
41013,Fulda,1891,0.7568247,1275.227,7.15088,0.2062037,10,,,,,,,,0,1.61,0.4762342
41013,Fulda,1896,0.7902142,1384.752,7.233276,0.2062037,10,,,,,,,,0,,
41013,Fulda,1901,0.8108348,1735.992,7.459334,0.2062037,10,,,,,,,,0,1.8,0.5877867
41013,Fulda,1906,0.8060436,1925.627,7.563007,0.2062037,10,,,,,,,,0,,
41013,Fulda,1911,,1965.25,7.583375,0.2062037,10,,,,,,,,0,,
41014,Gelnhausen,1886,0.6923833,1339.414,7.199987,0.6376988,10,0.6384957,0.9285103,0.2673476,0.0871947,0.5112428,0.8218013,0.2066093,0,,
41014,Gelnhausen,1891,0.6963627,1341.925,7.20186,0.6376988,10,,,,,,,,0,1.5,0.4054651
41014,Gelnhausen,1896,0.6750202,1326.505,7.190303,0.6376988,10,,,,,,,,0,,
41014,Gelnhausen,1901,0.6378837,1690.15,7.432573,0.6376988,10,,,,,,,,0,1.8,0.5877866
41014,Gelnhausen,1906,0.6415526,1745.914,7.465034,0.6376988,10,,,,,,,,0,,
41014,Gelnhausen,1911,,1948.373,7.57475,0.6376988,10,,,,,,,,0,,
41018,Hanau,1886,0.1312891,2104.141,7.651662,,10,0.8061401,0.9521849,0.2305486,0.077705,0.5019169,0.6635164,0.4490757,0,,
41018,Hanau,1891,0.1440004,2027.051,7.614337,,10,,,,,,,,0,1.92,0.6523252
41018,Hanau,1896,,1861.27,7.529014,,10,,,,,,,,0,,
41018,Hanau,1901,0.111269,2310.05,7.745025,,10,,,,,,,,0,2.15,0.7654679
41018,Hanau,1906,0.1048938,2394.109,7.780766,,10,,,,,,,,0,,
41018,Hanau,1911,,2279.885,7.73188,,10,,,,,,,,0,,
41021,Hersfeld,1886,0.7530499,1327.962,7.191401,0.964922,10,0.9747612,0.922729,0.2675311,0.0777929,0.526599,0.7394813,0.1945956,0,,
41021,Hersfeld,1891,0.8396743,1348.436,7.2067,0.964922,10,,,,,,,,0,1.5,0.4054651
41021,Hersfeld,1896,0.8384794,1464.097,7.288994,0.964922,10,,,,,,,,0,,
41021,Hersfeld,1901,0.8044482,1754.093,7.469707,0.964922,10,,,,,,,,0,1.8,0.5877866
41021,Hersfeld,1906,0.7575123,1817.069,7.50498,0.964922,10,,,,,,,,0,,
41021,Hersfeld,1911,,1776.175,7.482218,0.964922,10,,,,,,,,0,,
41022,Hofgeismar,1886,0.8163361,1294.313,7.165735,0.9655126,10,0.9694083,0.9347082,0.2536553,0.0809858,0.5103946,0.7854999,0.3287441,0,,
41022,Hofgeismar,1891,0.8269128,1344.144,7.203512,0.9655126,10,,,,,,,,0,1.5,0.4054651
41022,Hofgeismar,1896,0.8571386,1451.16,7.280118,0.9655126,10,,,,,,,,0,,
41022,Hofgeismar,1901,0.8477182,1659.276,7.414136,0.9655126,10,,,,,,,,0,1.8,0.5877866
41022,Hofgeismar,1906,0.8268142,1849.54,7.522692,0.9655126,10,,,,,,,,0,,
41022,Hofgeismar,1911,,1850.711,7.523325,0.9655126,10,,,,,,,,0,,
41023,Homberg,1886,1.016144,1245.229,7.127075,0.9735087,10,0.974278,0.9408214,0.2447302,0.093602,0.5300863,0.7134367,0.194122,0,,
41023,Homberg,1891,1.040863,1268.621,7.145686,0.9735087,10,,,,,,,,0,1.5,0.4054651
41023,Homberg,1896,1.044825,1375.723,7.226735,0.9735087,10,,,,,,,,0,,
41023,Homberg,1901,1.055355,1812.609,7.502523,0.9735087,10,,,,,,,,0,1.8,0.5877866
41023,Homberg,1906,1.045473,1855.031,7.525657,0.9735087,10,,,,,,,,0,,
41023,Homberg,1911,,1791.766,7.490957,0.9735087,10,,,,,,,,0,,
41024,Kassel,1886,0.2062539,1902.917,7.551143,0.9138109,10,0.9323207,0.9691362,0.2174871,0.0656234,0.5040346,0.5886081,0.5,0,,
41024,Kassel,1891,0.201767,1771.822,7.479764,0.9138109,10,,,,,,,,0,2.17,0.7747272
41024,Kassel,1896,0.1879812,2010.2,7.605989,0.9138109,10,,,,,,,,0,,
41024,Kassel,1901,0.1889333,2503.755,7.825547,0.9138109,10,,,,,,,,0,2.5,0.9162908
41024,Kassel,1906,0.1577494,2810.78,7.941217,0.9138109,10,,,,,,,,0,,
41024,Kassel,1911,,2380.039,7.774872,0.9138109,10,,,,,,,,0,,
41028,Kirchhain,1886,1.076318,1306.734,7.175286,0.5257828,10,0.535068,0.9373731,0.2390835,0.0979112,0.5339876,0.8327631,0.3093095,0,,
41028,Kirchhain,1891,1.10132,1311.48,7.178912,0.5257828,10,,,,,,,,0,1.5,0.4054651
41028,Kirchhain,1896,1.109038,1379.754,7.229661,0.5257828,10,,,,,,,,0,,
41028,Kirchhain,1901,1.130749,1868.429,7.532853,0.5257828,10,,,,,,,,0,1.8,0.5877866
41028,Kirchhain,1906,1.163817,1857.556,7.527017,0.5257828,10,,,,,,,,0,,
41028,Kirchhain,1911,,1856.347,7.526366,0.5257828,10,,,,,,,,0,,
41030,Marburg,1886,0.1966192,1428.071,7.26408,0.9329146,10,0.9450076,0.9481948,0.2143268,0.0903841,0.5227023,0.691337,0.2633105,0,,
41030,Marburg,1891,0.1739121,1555.921,7.349823,0.9329146,10,,,,,,,,0,1.75,0.5596158
41030,Marburg,1896,0.1777646,1518.098,7.325214,0.9329146,10,,,,,,,,0,,
41030,Marburg,1901,0.1666456,1993.529,7.597661,0.9329146,10,,,,,,,,0,2,0.6931472
41030,Marburg,1906,0.1545502,2096.092,7.64783,0.9329146,10,,,,,,,,0,,
41030,Marburg,1911,,1964.923,7.583209,0.9329146,10,,,,,,,,0,,
41032,Melsungen,1886,0.8558521,1378.442,7.228709,0.9615232,10,0.9606296,0.9386078,0.2595983,0.0813823,0.534431,0.7411254,0.2248598,0,,
41032,Melsungen,1891,0.9130294,1367.897,7.22103,0.9615232,10,,,,,,,,0,1.5,0.4054651
41032,Melsungen,1896,0.8667192,1392.085,7.238558,0.9615232,10,,,,,,,,0,,
41032,Melsungen,1901,0.904791,1795.422,7.492995,0.9615232,10,,,,,,,,0,1.8,0.5877866
41032,Melsungen,1906,0.8993405,1951.409,7.576307,0.9615232,10,,,,,,,,0,,
41032,Melsungen,1911,,1890.435,7.544562,0.9615232,10,,,,,,,,0,,
41036,Rinteln,1886,0.5759144,1446.259,7.276736,0.9782184,10,0.9826853,0.9361101,0.2523158,0.0810192,0.5169647,0.7000754,0.2642719,0,,
41036,Rinteln,1891,0.6170467,1449.35,7.278871,0.9782184,10,,,,,,,,0,1.67,0.5128236
41036,Rinteln,1896,0.6454497,1498.348,7.312119,0.9782184,10,,,,,,,,0,,
41036,Rinteln,1901,0.6200549,1741.149,7.4623,0.9782184,10,,,,,,,,0,1.8,0.5877866
41036,Rinteln,1906,0.6897843,1720.517,7.45038,0.9782184,10,,,,,,,,0,,
41036,Rinteln,1911,,1778.372,7.483453,0.9782184,10,,,,,,,,0,,
41037,Rotenburg,1886,0.9466394,1295.917,7.166974,0.9519742,10,0.9582206,0.9284866,0.2757244,0.0756455,0.5336941,0.7577717,0.1619695,0,,
41037,Rotenburg,1891,0.9602574,1306.078,7.174784,0.9519742,10,,,,,,,,0,1.5,0.4054651
41037,Rotenburg,1896,0.9498696,1323.907,7.188343,0.9519742,10,,,,,,,,0,,
41037,Rotenburg,1901,0.9590992,1643.484,7.404574,0.9519742,10,,,,,,,,0,1.8,0.5877866
41037,Rotenburg,1906,1.018005,1815.569,7.504154,0.9519742,10,,,,,,,,0,,
41037,Rotenburg,1911,,1808.148,7.500058,0.9519742,10,,,,,,,,0,,
41038,Schluechtern,1886,0.7290011,1295.998,7.167036,0.6918141,10,0.6812512,0.9184006,0.2513877,0.0864653,0.5054529,0.7680729,0.2226866,0,,
41038,Schluechtern,1891,0.7598734,1372.617,7.224474,0.6918141,10,,,,,,,,0,1.5,0.4054651
41038,Schluechtern,1896,0.7650867,1434.836,7.268806,0.6918141,10,,,,,,,,0,,
41038,Schluechtern,1901,0.7516259,1724.753,7.452839,0.6918141,10,,,,,,,,0,1.8,0.5877866
41038,Schluechtern,1906,0.6940183,1709.355,7.443871,0.6918141,10,,,,,,,,0,,
41038,Schluechtern,1911,,1808.251,7.500115,0.6918141,10,,,,,,,,0,,
41039,Schmalkalden (luth. Und ref.),1886,0.4430634,1387.407,7.235192,0.9844443,10,0.9846573,0.9421383,0.2616643,0.0734785,0.5150456,0.8522,0.2023556,0,,
41039,Schmalkalden (luth. Und ref.),1891,0.4536698,1441.074,7.273144,0.9844443,10,,,,,,,,0,1.67,0.5128236
41039,Schmalkalden (luth. Und ref.),1896,0.4373997,1513.872,7.322426,0.9844443,10,,,,,,,,0,,
41039,Schmalkalden (luth. Und ref.),1901,0.4501345,1948.646,7.57489,0.9844443,10,,,,,,,,0,1.8,0.5877866
41039,Schmalkalden (luth. Und ref.),1906,0.4542574,2076.927,7.638644,0.9844443,10,,,,,,,,0,,
41039,Schmalkalden (luth. Und ref.),1911,,1928.402,7.564447,0.9844443,10,,,,,,,,0,,
41052,Witzenhausen,1886,0.6630279,1300.585,7.170569,0.974649,10,0.9729452,0.9298055,0.2613907,0.0807499,0.525866,0.7768138,0.3232761,0,,
41052,Witzenhausen,1891,0.733325,1322.808,7.187512,0.974649,10,,,,,,,,0,1.5,0.4054651
41052,Witzenhausen,1896,0.7451115,1421.326,7.259346,0.974649,10,,,,,,,,0,,
41052,Witzenhausen,1901,0.7355827,1719.872,7.450006,0.974649,10,,,,,,,,0,1.8,0.5877866
41052,Witzenhausen,1906,0.7203097,1750.394,7.467596,0.974649,10,,,,,,,,0,,
